"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"KR","Kroger Company (The)","37.63","$36.68B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/kr"
"KRO","Kronos Worldwide Inc","4.91","$568.97M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kro"
"KT","KT Corporation","12.09","$6.31B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/kt"
"KYO","Kyocera Corporation","39.27","$14.41B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/kyo"
"LB","L Brands, Inc.","85.06","$24.62B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/lb"
"SCX","L.S. Starrett Company (The)","9.59","$67.31M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/scx"
"LLL","L-3 Communications Holdings, Inc.","117.58","$9.22B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lll"
"LQ","La Quinta Holdings Inc.","10.11","$1.31B","2014","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/lq"
"LH","Laboratory Corporation of America Holdings","106.17","$10.74B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lh"
"LG","Laclede Group, Inc.","64.04","$2.78B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/lg"
"LADR","Ladder Capital Corp","10.83","$1.08B","2014","Finance","Real Estate","http://www.nasdaq.com/symbol/ladr"
"LDR","Landauer, Inc.","27.96","$267.52M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ldr"
"LCI","Lannett Co Inc","24.82","$906.61M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lci"
"LPI","Laredo Petroleum, Inc.","6.44","$1.38B","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lpi"
"LVS","Las Vegas Sands Corp.","41.98","$33.41B","2004","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/lvs"
"LHO","LaSalle Hotel Properties","22.34","$2.52B","1998","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lho"
"LHO^H","LaSalle Hotel Properties","25.2528","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lho^h"
"LHO^I","LaSalle Hotel Properties","24.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lho^i"
"LFL","LATAM Airlines Group S.A.","5.53","$3.02B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/lfl"
"LDF","Latin American Discovery Fund, Inc. (The)","7.16","$48.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ldf"
"LGI","Lazard Global Total Return and Income Fund","11.36","$109.12M","2004","n/a","n/a","http://www.nasdaq.com/symbol/lgi"
"LAZ","Lazard Ltd.","32.91","$4.13B","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/laz"
"LOR","Lazard World Dividend & Income Fund, Inc.","8.0801","$55.59M","2005","n/a","n/a","http://www.nasdaq.com/symbol/lor"
"LZB","La-Z-Boy Incorporated","19.97","$1B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/lzb"
"LF","Leapfrog Enterprises Inc","0.974","$69.12M","2002","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/lf"
"LEA","Lear Corporation","98.59","$7.42B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/lea"
"LEE","Lee Enterprises, Incorporated","1.25","$68.31M","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/lee"
"BWG","Legg Mason BW Global Income Opportunities Fund Inc.","11.22","$236.48M","2012","n/a","n/a","http://www.nasdaq.com/symbol/bwg"
"LM","Legg Mason, Inc.","27.62","$2.98B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/lm"
"LEG","Leggett & Platt, Incorporated","40.77","$5.55B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/leg"
"CVB","Lehman ABS Corporation","10.504","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cvb"
"JBK","Lehman ABS Corporation","24.239","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbk"
"KCC","Lehman ABS Corporation","29.4","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kcc"
"KTH","Lehman ABS Corporation","31.3899","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kth"
"KTN","Lehman ABS Corporation","30.489","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktn"
"KTP","Lehman ABS Corporation","17.08","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktp"
"XKE","Lehman ABS Corporation","5.0665","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xke"
"LDOS","Leidos Holdings, Inc.","42.49","$3.06B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ldos"
"LEJU","Leju Holdings Limited","3.81","$513.14M","2014","Finance","Real Estate","http://www.nasdaq.com/symbol/leju"
"LC","LendingClub Corporation","7","$2.65B","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/lc"
"LEN","Lennar Corporation","39.53","$8.36B","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/len"
"LEN.B","Lennar Corporation","n/a","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/len.b"
"LII","Lennox International, Inc.","114.33","$5.15B","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lii"
"LUK","Leucadia National Corporation","16.03","$5.81B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/luk"
"LVLT","Level 3 Communications, Inc.","47.18","$16.81B","2011","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lvlt"
"LXP","Lexington Realty Trust","7.17","$1.69B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lxp"
"LXP^C","Lexington Realty Trust","47.283","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lxp^c"
"LXK","Lexmark International, Inc.","27.7","$1.71B","1995","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/lxk"
"LPL","LG Display Co., Ltd.","8.87","$6.35B","2004","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lpl"
"USA","Liberty All-Star Equity Fund","4.55","$802.69M","1986","n/a","n/a","http://www.nasdaq.com/symbol/usa"
"ASG","Liberty All-Star Growth Fund, Inc.","3.77","$87.37M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asg"
"LPT","Liberty Property Trust","28.64","$4.23B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lpt"
"LOCK","LifeLock, Inc.","11.69","$1.12B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/lock"
"LITB","LightInTheBox Holding Co., Ltd.","2.16","$104.35M","2013","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/litb"
"LNC","Lincoln National Corporation","35.78","$8.85B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lnc"
"LNC.WS","Lincoln National Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lnc.ws"
"LNN","Lindsay Corporation","70.06","$780.15M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lnn"
"LNKD","LinkedIn Corporation","108.38","$14.21B","2011","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/lnkd"
"LGF","Lions Gate Entertainment Corporation","18.53","$2.75B","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/lgf"
"LAD","Lithia Motors, Inc.","75.32","$1.98B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/lad"
"LYV","Live Nation Entertainment, Inc.","20.06","$4.06B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/lyv"
"LYG","Lloyds Banking Group Plc","3.62","$64.67B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/lyg"
"SCD","LMP Capital and Income Fund Inc.","11.11","$199.79M","2004","n/a","n/a","http://www.nasdaq.com/symbol/scd"
"TLI","LMP Corporate Loan Fund Inc","9.11","$90.52M","1998","n/a","n/a","http://www.nasdaq.com/symbol/tli"
"RIT","LMP Real Estate Income Fund Inc","12.39","$141.75M","2002","n/a","n/a","http://www.nasdaq.com/symbol/rit"
"LMT","Lockheed Martin Corporation","211.94","$65.13B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmt"
"L","Loews Corporation","36.29","$12.86B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/l"
"LPX","Louisiana-Pacific Corporation","14.82","$2.12B","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/lpx"
"LOW","Lowe&#39;s Companies, Inc.","65.84","$60.25B","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/low"
"LXU","Lsb Industries Inc.","6.24","$142.34M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lxu"
"LTC","LTC Properties, Inc.","45.98","$1.64B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ltc"
"LUB","Luby&#39;s, Inc.","4.35","$125.39M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/lub"
"LL","Lumber Liquidators Holdings, Inc","12.34","$334.26M","2007","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/ll"
"LXFR","Luxfer Holdings PLC","10.13","$273.06M","2012","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lxfr"
"LXFT","Luxoft Holding, Inc.","57.82","$1.9B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/lxft"
"LUX","Luxottica Group, S.p.A.","56.72","$27.42B","1990","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/lux"
"LDL","Lydall, Inc.","26.06","$444.11M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ldl"
"WLH","Lyon William Homes","10.56","$332.28M","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/wlh"
"LYB","LyondellBasell Industries NV","79.75","$35.84B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lyb"
"MTB","M&T Bank Corporation","107.8","$14.37B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mtb"
"MTB.WS","M&T Bank Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb.ws"
"MTB^","M&T Bank Corporation","1015","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb^"
"MTB^C","M&T Bank Corporation","1032","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb^c"
"MDC","M.D.C. Holdings, Inc.","21.33","$1.04B","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mdc"
"MHO","M/I Homes, Inc.","16.94","$417.55M","1993","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mho"
"MHO^A","M/I Homes, Inc.","25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mho^a"
"MAC","Macerich Company (The)","76.1","$12.05B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mac"
"CLI","Mack-Cali Realty Corporation","18.58","$1.66B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cli"
"MGU","Macquarie Global Infrastructure Total Return Fund Inc.","18.24","$227.42M","2005","n/a","n/a","http://www.nasdaq.com/symbol/mgu"
"MIC","Macquarie Infrastructure Company","62.87","$5.02B","2004","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mic"
"MFD","Macquarie/First Trust Global","11.42","$97.45M","2004","n/a","n/a","http://www.nasdaq.com/symbol/mfd"
"BMA","Macro Bank Inc.","63.9","$3.74B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bma"
"M","Macy&#39;s Inc","40.26","$12.66B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/m"
"MCN","Madison Covered Call & Equity Strategy Fund","6.96","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/mcn"
"MSP","Madison Strategic Sector Premium Fund","10.4423","$60.55M","2005","n/a","n/a","http://www.nasdaq.com/symbol/msp"
"MMP","Magellan Midstream Partners L.P.","61.44","$13.97B","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/mmp"
"MGA","Magna International, Inc.","32.69","$13.15B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mga"
"MX","MagnaChip Semiconductor Corporation","4.87","$168.35M","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/mx"
"MH^A","Maiden Holdings, Ltd.","26.325","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mh^a"
"MH^C","Maiden Holdings, Ltd.","24.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mh^c"
"MHNA","Maiden Holdings, Ltd.","25.45","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhna"
"MHNB","Maiden Holdings, Ltd.","25.58","n/a","2012","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhnb"
"MHNC","Maiden Holdings, Ltd.","26.63","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhnc"
"MAIN","Main Street Capital Corporation","27.98","$1.4B","2007","n/a","n/a","http://www.nasdaq.com/symbol/main"
"MSCA","Main Street Capital Corporation","25.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/msca"
"MMD","MainStay DefinedTerm Municipal Opportunities Fund","19.22","$529.6M","2012","n/a","n/a","http://www.nasdaq.com/symbol/mmd"
"MNK","Mallinckrodt plc","69.48","$8.06B","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnk"
"MZF","Managed Duration Investment Grade Municipal Fund","13.96","$94.93M","2003","n/a","n/a","http://www.nasdaq.com/symbol/mzf"
"HYF","Managed High Yield Plus Fund, Inc.","1.7","$105.66M","1998","n/a","n/a","http://www.nasdaq.com/symbol/hyf"
"MANU","Manchester United Ltd.","14.52","$2.38B","2012","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/manu"
"MTW","Manitowoc Company, Inc. (The)","15.12","$2.07B","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mtw"
"MN","Manning & Napier, Inc.","7.36","$108.75M","2011","Finance","Investment Managers","http://www.nasdaq.com/symbol/mn"
"MAN","ManpowerGroup","73.36","$5.4B","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/man"
"MFC","Manulife Financial Corp","13.5","$26.62B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mfc"
"MRO","Marathon Oil Corporation","8.46","$5.73B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mro"
"MPC","Marathon Petroleum Corporation","32.3","$17.22B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/mpc"
"MMI","Marcus & Millichap, Inc.","21.23","$788.01M","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/mmi"
"MCS","Marcus Corporation (The)","17.99","$497.67M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/mcs"
"MRIN","Marin Software Incorporated","3.2","$118.66M","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/mrin"
"MHG","Marine Harvest ASA","13.53","$6.09B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mhg"
"MPX","Marine Products Corporation","7.22","$275.35M","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mpx"
"HZO","MarineMax, Inc.","16.3","$417.56M","1998","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hzo"
"MKL","Markel Corporation","832.72","$11.62B","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mkl"
"VAC","Marriot Vacations Worldwide Corporation","46.6","$1.45B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/vac"
"MMC","Marsh & McLennan Companies, Inc.","54.65","$28.51B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/mmc"
"MLM","Martin Marietta Materials, Inc.","123.05","$8.14B","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mlm"
"MAS","Masco Corporation","24.3","$8.18B","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/mas"
"DOOR","Masonite International Corporation","51.08","$1.55B","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/door"
"MTZ","MasTec, Inc.","14.89","$1.19B","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/mtz"
"MA","Mastercard Incorporated","82.76","$91.77B","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ma"
"MTDR","Matador Resources Company","15.7","$1.34B","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtdr"
"MTRN","Materion Corporation","24.16","$483.25M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/mtrn"
"MATX","Matson, Inc.","39.5","$1.72B","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/matx"
"MLP","Maui Land & Pineapple Company, Inc.","5.22","$98.68M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/mlp"
"MMS","Maximus, Inc.","46.92","$3.07B","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mms"
"MXL","MaxLinear, Inc","13.88","$854.76M","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxl"
"MXPT","MaxPoint Interactive, Inc.","1.33","$34.71M","2015","Consumer Services","Advertising","http://www.nasdaq.com/symbol/mxpt"
"MBI","MBIA, Inc.","6.53","$998.8M","1987","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mbi"
"MNI","McClatchy Company (The)","1.02","$87.58M","1988","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mni"
"MKC","McCormick & Company, Incorporated","85.89","$11B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mkc"
"MKC.V","McCormick & Company, Incorporated","n/a","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mkc.v"
"MDR","McDermott International, Inc.","2.7","$645.23M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mdr"
"MCD","McDonald&#39;s Corporation","115.4","$105.96B","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/mcd"
"MUX","McEwen Mining Inc.","1.42","$389.68M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mux"
"MHFI","McGraw Hill Financial, Inc.","85.76","$23.18B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mhfi"
"MCK","McKesson Corporation","154.36","$35.52B","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/mck"
"MDU","MDU Resources Group, Inc.","16.79","$3.28B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mdu"
"MJN","Mead Johnson Nutrition Company","71.94","$14.18B","2009","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mjn"
"MTL","Mechel OAO","1.65","$343.42M","2004","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mtl"
"MTL^","Mechel OAO","0.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtl^"
"MEG","Media General, Inc.","15.53","$1.99B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/meg"
"MPW","Medical Properties Trust, Inc.","10.97","$2.61B","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mpw"
"MED","MEDIFAST INC","27.89","$327.96M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/med"
"MCC","Medley Capital Corporation","6.63","$373.52M","2011","n/a","n/a","http://www.nasdaq.com/symbol/mcc"
"MCQ","Medley Capital Corporation","25.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcq"
"MCV","Medley Capital Corporation","23.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcv"
"MCX","Medley Capital Corporation","24.42","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/mcx"
"MDLY","Medley Management Inc.","6.17","$181.05M","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/mdly"
"MD","Mednax, Inc","64.82","$6.1B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/md"
"MDT","Medtronic plc","74.46","$134.49B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/mdt"
"MRK","Merck & Company, Inc.","49.38","$137.95B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrk"
"MCY","Mercury General Corporation","45.59","$2.51B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mcy"
"MDP","Meredith Corporation","39.78","$1.78B","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mdp"
"MTH","Meritage Corporation","30.66","$1.22B","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mth"
"MTOR","Meritor, Inc.","6.44","$588.16M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mtor"
"MER^K","Merrill Lynch & Co., Inc.","25.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^k"
"MER^M","Merrill Lynch & Co., Inc.","25.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^m"
"MER^P","Merrill Lynch & Co., Inc.","26.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^p"
"PIY","Merrill Lynch Depositor, Inc.","26.38","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/piy"
"MTR","Mesa Royalty Trust","7.35","$13.7M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtr"
"MSB","Mesabi Trust","4.3","$56.42M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/msb"
"MPG","Metaldyne Performance Group Inc.","11.44","$773.35M","2014","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mpg"
"MEI","Methode Electronics, Inc.","25","$952.67M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mei"
"MET","MetLife, Inc.","38.81","$43.14B","2000","Finance","Life Insurance","http://www.nasdaq.com/symbol/met"
"MET^A","MetLife, Inc.","23.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/met^a"
"MTD","Mettler-Toledo International, Inc.","311.68","$8.53B","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/mtd"
"MXE","Mexico Equity and Income Fund, Inc. (The)","10.14","$68.68M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxe"
"MXF","Mexico Fund, Inc. (The)","16.04","$225.91M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxf"
"MFA","MFA Financial, Inc.","6.41","$2.37B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mfa"
"MFA^B","MFA Financial, Inc.","23.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mfa^b"
"MFO","MFA Financial, Inc.","25.16","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mfo"
"MIL","MFC Industrial Ltd.","2.18","$137.65M","n/a","Consumer Durables","Steel/Iron Ore","http://www.nasdaq.com/symbol/mil"
"MCR","MFS Charter Income Trust","7.62","$418.24M","1989","n/a","n/a","http://www.nasdaq.com/symbol/mcr"
"MGF","MFS Government Markets Income Trust","5.47","$178.33M","1987","n/a","n/a","http://www.nasdaq.com/symbol/mgf"
"MIN","MFS Intermediate Income Trust","4.54","$535.38M","1988","n/a","n/a","http://www.nasdaq.com/symbol/min"
"MMT","MFS Multimarket Income Trust","5.47","$428.73M","1987","n/a","n/a","http://www.nasdaq.com/symbol/mmt"
"MFM","MFS Municipal Income Trust","6.95","$286.25M","1986","n/a","n/a","http://www.nasdaq.com/symbol/mfm"
"MFV","MFS Special Value Trust","4.97","$35.03M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mfv"
"MTG","MGIC Investment Corporation","6.54","$2.22B","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mtg"
"MGM","MGM Resorts International","17.88","$10.07B","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mgm"
"KORS","Michael Kors Holdings Limited","51.84","$9.54B","2011","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/kors"
"MAA","Mid-America Apartment Communities, Inc.","85.56","$6.45B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/maa"
"MEP","Midcoast Energy Partners, L.P.","7.78","$351.81M","2013","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/mep"
"MSL","MidSouth Bancorp","7.75","$88.06M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msl"
"MCRN","Milacron Holdings Corp.","12.56","$845.34M","2015","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mcrn"
"MLR","Miller Industries, Inc.","20.15","$228.52M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mlr"
"HIE","Miller/Howard High Income Equity Fund","10.17","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/hie"
"MR","Mindray Medical International Limited","27.24","$3.26B","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mr"
"MTX","Minerals Technologies Inc.","41.39","$1.44B","1992","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/mtx"
"MP^D","Mississippi Power Company","27.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mp^d"
"MG","Mistras Group Inc","20.97","$605.84M","2009","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/mg"
"MTU","Mitsubishi UFJ Financial Group Inc","4.47","$62.18B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/mtu"
"MIXT","MiX Telematics Limited","3.8","$120.51M","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mixt"
"MFG","Mizuho Financial Group, Inc.","3.03","$37.66B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfg"
"MBT","Mobile TeleSystems OJSC","6.96","$6.92B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mbt"
"MBLY","Mobileye N.V.","26.46","$5.73B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mbly"
"MODN","Model N, Inc.","10","$266.67M","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/modn"
"MOD","Modine Manufacturing Company","7.96","$383.36M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mod"
"MC","Moelis & Company","24.84","$1.28B","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/mc"
